trade_date,update_time,ts_code,name,price,open,high,low,close,pre_close,pct_chg,amount,volume,turnover_rate,volume_ratio,sector_name,sector_rank,sector_limitup_count,sector_gt6_count,sector_amount_ratio,sector_net_inflow,sector_turnover,sector_hot_score,pre_day_limitup,today_limitup,today_limit_up_price,prev_limit_up_price,ret_5d,ret_20d,ret_3d,ret_10d,amount_ratio_5d,amount_ratio_20d,turnover_rate_5d_avg,close_position,intraday_pullback_pct,open_to_close_pct,gap_open_pct,amplitude,high_20d_break,platform_break_20d,stage_high_20d,ma5_position,ma10_position,ma20_position,intraday_vwap_position,late_pullback_pct,late_price_change_pct,late_volume_ratio,tail_lift_flag,dragon_tiger_flag,dragon_tiger_net_rate,dragon_tiger_reason,limit_touch_count,open_board_count,limitup_quality_score,intraday_risk_score,announcement_flag,hot_topic_flag,auction_price,auction_vol,auction_amount,auction_pct_chg,auction_amount_ratio,auction_strength_score,realtime_source,stock_age_days,suspended_flag,delist_flag,data_quality_flag,limit_up_pct,limit_rule_observed_pct,limit_rule_pct,is_st,sector_strength_score,stock_strength_score,acceptance_score,momentum_score,capital_score,pattern_score,feature_coverage,liquidity_score,high_open_low_walk_flag,volume_price_sync_flag,turnover_rate_vs_5d,risk_rear_sector,risk_liquidity,risk_price_structure,risk_volume,risk_data,risk_penalty_score,wp_score,ranking_score,p_limitup_t1,data_source_probability_factor,model_version,p_limitup_t1_raw,calibration_sample_count,self_learning_adjustment,calibration_method,model_confidence,data_source_penalty,signal_level,core_reason,risk_reason,tail_rank_pct_chg,tail_rank_capital,tail_rank_sector,tail_rank_risk,tail_profit_score,tail_profit_filter_reason,tail_profit_eligible,tail_profit_model_version,forecast_model_version,forecast_mode,forecast_warning,forecast_sample_count,forecast_live_sample_count,forecast_proxy_sample_count,forecast_effective_sample_count,forecast_confidence,forecast_open_q10_pct,forecast_open_q50_pct,forecast_open_q90_pct,forecast_high_q10_pct,forecast_high_q50_pct,forecast_high_q90_pct,forecast_low_q10_pct,forecast_low_q50_pct,forecast_low_q90_pct,forecast_close_q10_pct,forecast_close_q50_pct,forecast_close_q90_pct,forecast_open_q10_price,forecast_open_q50_price,forecast_open_q90_price,forecast_high_q10_price,forecast_high_q50_price,forecast_high_q90_price,forecast_low_q10_price,forecast_low_q50_price,forecast_low_q90_price,forecast_close_q10_price,forecast_close_q50_price,forecast_close_q90_price,forecast_profit_probability,forecast_touch_plus3_probability,forecast_touch_minus3_probability,forecast_open_below_minus3_probability,forecast_limit_touch_probability,forecast_expected_net_return_pct,forecast_downside_q10_pct,forecast_risk_adjusted_utility,forecast_path_status
20260721,20260721 14:59:24,000032.SZ,深桑达A,16.06,14.96,16.2,13.87,16.06,14.84,8.221024258760101,1091204816.23,71814328,6.9665,1.45,建筑工程,99.0,0.0,7,3.2818613206450102,0,2.9750703125,35.0,0,0,16.32,16.324,-15.429173249078463,-30.295138888888896,-6.627906976744191,-24.812734082397004,1.0918929421276136,0.706443720682632,6.9665,93.99141630901283,0.8717310087173136,7.352941176470584,0.8086253369272267,15.70080862533693,0.0,0.0,27.19,-5.172413793103459,-16.157661185069184,-24.77927917378985,4.443962714068928,0.8717310087173136,-0.0,1.0,0,0.0,0.0,,0.0,0.0,0.0,100.0,0,0,14.96,136900.0,2048024.0,0.0,0.0,0.0,realtime_quote_fallback,11954,0,0,0,10.0,9.973045822102433,10.0,False,29.564314954217355,41.05279103673539,50.36975842428757,7.7979016904902245,50.264716198565914,46.0815729190666,94.73684210526315,31.092761041164547,0,0,1.0,0.0,0,0.0,0.0,0,0.0,37.31678436516552,46.38033664854579,0.6954599519909103,0.8,wp_rule_v2_1,0.6954599519909103,0,0.0,none,72.89473684210526,10.0,D级,均价上,分钟缺,0.17777777777777778,0.2,0.23333333333333334,0.24444444444444444,54.555556,,True,tail_profit_v1,t1_ohlc_quantile_v1,混合先验,真实尾盘样本尚少，仍含收盘日线代理先验,76,4,72,66.78,61.2,-3.2334,-1.1446,2.473,-0.7001,3.4402,9.9995,-8.89,-4.0628,-0.8034,-6.963,0.1141,9.9968,15.5407,15.8762,16.4572,15.9476,16.6125,17.6659,14.6323,15.4075,15.931,14.9417,16.0783,17.6655,41.88,52.29,60.14,11.92,20.08,-0.0426,-8.89,-1.8206,已预测触及概率；先涨后跌顺序待T+1分时样本
20260721,20260721 14:59:24,000338.SZ,潍柴动力,26.5,24.6,26.65,24.42,26.5,24.29,9.098394400988074,3535977498.8,137028119,2.306,1.08,汽车配件,99.0,0.0,15,8.135613068640474,0,3.258142857142857,75.0,0,0,26.72,26.719,-4.159132007233268,-11.842980705256146,3.273577552611062,-10.834454912516822,1.2511253638820747,1.164155432171749,2.306,93.27354260089692,0.5660377358490454,7.72357723577235,1.2762453684644015,9.18073281185672,0.0,0.0,32.06,2.9926156237854773,-1.226284990122617,-3.6906470898220856,2.4880752868376987,0.5660377358490454,-0.0,1.0,0,0.0,0.0,,0.0,0.0,0.0,100.0,0,0,24.6,174300.0,4287780.0,0.0,0.0,0.0,realtime_quote_fallback,7022,0,0,0,10.0,10.004116920543439,10.0,False,41.845629449003894,67.01248519253903,57.78126695637006,49.604526031210156,78.20021525157539,63.07078249519024,94.73684210526315,81.01451501043888,0,1,1.0,0.0,0,0.0,0.0,0,0.0,56.797076777148014,71.77927370924716,1.8479454392646943,0.8,wp_rule_v2_1,1.8479454392646943,0,0.0,none,72.89473684210526,10.0,D级,量价齐、均价上,分钟缺,0.8222222222222222,0.7777777777777778,0.4222222222222222,0.24444444444444444,40.555556,,True,tail_profit_v1,t1_ohlc_quantile_v1,混合先验,真实尾盘样本尚少，仍含收盘日线代理先验,76,4,72,62.19,61.2,-3.2334,-1.1062,2.1841,-0.7001,3.534,9.9968,-7.5769,-4.0625,-0.8574,-6.1975,0.1141,9.9967,25.6431,26.2069,27.0788,26.3145,27.4365,29.1492,24.4921,25.4234,26.2728,24.8577,26.5302,29.1491,40.89,53.99,58.67,11.58,19.18,0.0259,-7.5769,-1.4894,已预测触及概率；先涨后跌顺序待T+1分时样本
20260721,20260721 14:59:24,000676.SZ,智度股份,6.94,6.36,6.97,6.34,6.94,6.34,9.46372239747635,1930190492.49,281443322,16.9756,2.37,互联网,99.0,0.0,3,6.922653137211826,0,5.49909375,15.0,0,0,6.97,6.974,35.0194552529183,23.48754448398578,11.575562700964648,36.07843137254905,2.4093023760972074,5.975131247023353,16.9756,95.23809523809534,0.4322766570605152,9.119496855345922,0.3154574132492094,9.936908517350156,1.0,1.0,6.84,14.938721430937418,23.707664884135447,27.667402501839568,2.814814814814825,0.4322766570605152,-0.0,1.0,0,0.0,0.0,,0.0,0.0,0.0,100.0,0,0,6.36,2682300.0,17059428.0,0.0,0.0,0.0,realtime_quote_fallback,10801,0,0,0,10.0,9.936908517350162,10.0,False,32.32482249184868,71.99942477465865,49.81784459432705,88.12177404971044,50.544930371238095,62.90741702422492,94.73684210526315,55.30983093632463,0,0,1.0,0.0,0,0.0,0.0,0,0.0,54.67291315339078,51.7833252058839,0.8570825775121483,0.8,wp_rule_v2_1,0.8570825775121483,0,0.0,none,72.89473684210526,10.0,D级,个股强、动量上、新高,分钟缺,0.9111111111111111,0.24444444444444444,0.28888888888888886,0.24444444444444444,20.111111,,True,tail_profit_v1,t1_ohlc_quantile_v1,混合先验,真实尾盘样本尚少，仍含收盘日线代理先验,76,4,72,54.06,61.2,-3.2334,-1.2933,2.473,-0.7001,3.7175,9.9968,-7.5682,-4.0625,-0.8574,-6.1002,0.1509,9.9939,6.7156,6.8502,7.1116,6.8914,7.198,7.6338,6.4148,6.6581,6.8805,6.5166,6.9505,7.6336,39.54,54.92,57.89,12.14,18.81,0.0035,-7.5682,-1.5102,已预测触及概率；先涨后跌顺序待T+1分时样本
20260721,20260721 14:59:24,000725.SZ,京东方A,6.31,5.83,6.36,5.62,6.31,5.79,8.98100172711571,19122581624.79,3177188134,7.5814,0.91,元器件,99.0,0.0,92,52.70445918515204,0,5.707066343042071,100.0,0,0,6.37,6.369000000000001,-10.113960113960118,-6.794682422451992,4.297520661157028,-16.75461741424803,1.0632478111621062,0.6840966834090981,7.5814,93.24324324324314,0.7923930269413848,8.233276157804447,0.6908462867012188,12.780656303972371,0.0,0.0,9.5,0.7665282657298045,-8.66985091909106,-15.233745298226763,3.499179879715686,0.7923930269413848,-0.0,1.0,0,0.0,0.0,,0.0,0.0,0.0,100.0,0,0,5.83,16098600.0,93854838.0,0.0,0.0,0.0,realtime_quote_fallback,9321,0,0,0,10.0,10.017271157167528,10.0,False,77.5,59.85833992749494,45.8753579875556,38.800726106987234,86.13532546508776,45.653864444457916,94.73684210526315,100.0,0,0,1.0,0.0,0,0.0,0.0,0,0.0,62.165954958815256,78.94451431320601,2.4265366766542966,0.8,wp_rule_v2_1,2.4265366766542966,0,0.0,none,72.89473684210526,10.0,C级,板块强、均价上,分钟缺,0.6666666666666666,0.9555555555555556,0.8777777777777778,0.24444444444444444,61.888889,,True,tail_profit_v1,t1_ohlc_quantile_v1,混合先验,真实尾盘样本尚少，仍含收盘日线代理先验,76,4,72,64.77,61.2,-3.2334,-1.1062,2.1841,-0.7001,3.5049,9.9968,-7.5769,-4.0628,-0.8574,-6.1975,0.1141,9.9967,6.106,6.2402,6.4478,6.2658,6.5312,6.9408,5.8319,6.0536,6.2559,5.9189,6.3172,6.9408,41.41,53.29,59.68,11.73,18.87,-0.0558,-7.5769,-1.5712,已预测触及概率；先涨后跌顺序待T+1分时样本
20260721,20260721 14:59:24,000811.SZ,冰轮环境,44.12,40.36,44.12,37.04,44.12,40.2,9.751243781094509,2254039057.33,55075676,5.4829,1.09,工程机械,99.0,0.0,2,1.984806860943289,0,2.674057894736842,10.0,0,0,44.22,44.220000000000006,-15.153846153846162,-1.8901489882143685,-6.127659574468092,-16.121673003802282,0.951689228432004,0.7863889688960709,5.4829,100.0,0.0,9.316154608523286,0.3980099502487455,17.61194029850746,0.0,0.0,58.5,-5.244620076457196,-10.363462749639384,-12.803739241281876,5.651340996168575,0.0,-0.0,1.0,0,0.0,0.0,,0.0,0.0,0.0,100.0,0,0,40.36,171800.0,6933848.0,0.0,0.0,0.0,realtime_quote_fallback,10281,0,0,0,10.0,9.999999999999986,10.0,False,23.129537573918846,82.315139245422,90.54287853783022,26.966052856928503,54.76996663475354,59.940305678942934,94.73684210526315,61.89575201288582,0,0,1.0,0.0,0,0.0,0.0,0,0.0,56.79683902421255,55.37802835159124,0.9846669980335477,0.8,wp_rule_v2_1,0.9846669980335477,0,0.0,none,72.89473684210526,10.0,D级,个股强、承接好、均价上,分钟缺,1.0,0.35555555555555557,0.06666666666666667,0.24444444444444444,14.0,,True,tail_profit_v1,t1_ohlc_quantile_v1,混合先验,真实尾盘样本尚少，仍含收盘日线代理先验,76,4,72,51.46,61.2,-3.2334,-1.2969,2.1841,-0.7001,3.7214,9.9968,-7.5026,-3.9482,-0.8574,-6.1002,0.1509,9.9939,42.6934,43.5478,45.0836,43.8111,45.7619,48.5306,40.8099,42.3781,43.7417,41.4286,44.1866,48.5293,39.34,55.89,57.67,12.5,18.64,0.0337,-7.5026,-1.4668,已预测触及概率；先涨后跌顺序待T+1分时样本
20260721,20260721 14:59:24,000823.SZ,超声电子,13.85,13.01,13.95,11.6,13.85,12.72,8.883647798742134,990601633.05,77121817,10.4175,1.09,元器件,99.0,0.0,92,52.70445918515204,0,5.707066343042071,100.0,0,0,13.99,13.992000000000003,-18.28908554572272,-35.219831618334894,-9.358638743455494,-28.31262939958592,1.140371029844214,0.5110048940105415,10.4175,95.74468085106383,0.7220216606498076,6.456571867794003,2.279874213836464,18.474842767295595,0.0,0.0,29.77,-7.159136613487071,-16.505907885218218,-32.167695170927615,5.456852791878175,0.7220216606498076,-0.0,1.0,0,0.0,0.0,,0.0,0.0,0.0,100.0,0,0,13.01,466300.0,6066563.0,0.0,0.0,0.0,realtime_quote_fallback,10513,0,0,0,10.0,9.984276729559749,10.0,False,77.5,61.40350997806618,65.24881152073903,14.248845787052744,63.143075854253155,51.594377107163105,94.73684210526315,26.985707360193917,0,0,1.0,0.0,0,0.5698113207547137,0.0,0,0.5698113207547137,61.827097987964414,62.748282494366535,1.3077123117088758,0.8,wp_rule_v2_1,1.3077123117088758,0,0.0,none,72.75228401191659,10.0,D级,板块强、承接好、均价上,分钟缺,0.6,0.4888888888888889,0.8777777777777778,0.5777777777777777,51.888889,,True,tail_profit_v1,t1_ohlc_quantile_v1,混合先验,真实尾盘样本尚少，仍含收盘日线代理先验,76,4,72,65.05,61.2,-3.2334,-1.1446,2.1841,-0.7001,3.5049,9.9968,-7.5769,-4.0628,-0.8574,-6.1975,0.1141,9.9967,13.4022,13.6915,14.1525,13.753,14.3354,15.2346,12.8006,13.2873,13.7313,12.9916,13.8658,15.2345,40.97,53.14,59.83,11.78,19.23,-0.0336,-7.5769,-1.549,已预测触及概率；先涨后跌顺序待T+1分时样本
20260721,20260721 14:59:24,000977.SZ,浪潮信息,88.66,81.3,89.08,76.0,88.66,81.29,9.06630581867387,15379215919.43,184343667,11.6792,1.08,IT设备,99.0,0.0,11,12.567254317511184,0,4.522339506172839,55.0,0,0,89.42,89.41900000000001,4.36727486756916,38.53124999999999,4.305882352941182,24.767801857585138,1.160137265019541,1.575956691659805,11.6792,96.78899082568806,0.4737198285585497,9.0528905289053,0.0123016361175842,16.09054004182556,0.0,0.0,94.38,7.2482701891904755,7.653265660478148,19.18589019734365,4.823835422085598,0.4737198285585497,-0.0,1.0,0,0.0,0.0,,0.0,0.0,0.0,100.0,0,0,81.3,2112152.0,171717957.6,0.0,0.0,0.0,realtime_quote_fallback,9539,0,0,0,10.0,10.001230163611762,10.0,False,41.90313196464525,76.84970270271087,79.53261410987007,88.51138733863844,87.77530390789079,84.49481715503023,94.73684210526315,100.0,0,1,1.0,0.0,0,2.8249999999999944,0.0,0,2.8249999999999944,68.83704806944975,82.09382715635847,2.733252379000281,0.8,wp_rule_v2_1,2.733252379000281,0,0.0,none,72.18848684210526,10.0,C级,个股强、承接好、动量上,分钟缺,0.7333333333333333,0.9777777777777777,0.4777777777777778,0.9777777777777777,47.444444,,True,tail_profit_v1,t1_ohlc_quantile_v1,混合先验,真实尾盘样本尚少，仍含收盘日线代理先验,76,4,72,63.73,61.2,-3.2334,-1.1062,2.1841,-0.7001,3.534,9.9968,-7.5769,-4.0625,-0.8574,-6.1975,0.1141,9.9967,85.7933,87.6792,90.5964,88.0393,91.7932,97.5232,81.9423,85.0582,87.8998,83.1653,88.7612,97.5231,41.02,53.87,59.37,11.8,19.26,-0.0018,-7.5769,-1.5171,已预测触及概率；先涨后跌顺序待T+1分时样本
20260721,20260721 14:59:24,000997.SZ,新大陆,17.95,16.66,18.28,16.63,17.95,16.62,8.002406738868828,1012187343.32,57002649,2.1226,0.98,IT设备,99.0,0.0,11,12.567254317511184,0,4.522339506172839,55.0,0,0,18.28,18.282000000000004,14.990390775144146,-1.3736263736263687,8.132530120481917,12.893081761006275,2.8522470389074503,3.1093539261735565,2.1226,79.99999999999991,1.838440111420625,7.743097238895547,0.2406738868832691,9.92779783393503,0.0,0.0,18.76,10.802469135802472,11.248837929965916,9.085384381646875,1.8728717366628624,1.838440111420625,-0.0,1.0,0,0.0,0.0,,0.0,0.0,0.0,100.0,0,0,16.66,48600.0,809676.0,0.0,0.0,0.0,realtime_quote_fallback,9479,0,0,0,10.0,9.987966305655839,10.0,False,41.90313196464525,33.29010181095107,41.0,75.1830597386153,57.26904448502839,69.82167352537724,94.73684210526315,27.901018109510687,0,1,1.0,0.0,0,0.0,0.0,0,0.0,45.82975914076457,53.837258881749236,0.9278326958413943,0.8,wp_rule_v2_1,0.9278326958413943,0,0.0,none,72.89473684210526,10.0,D级,动量上、量价齐、均价上,分钟缺,0.022222222222222223,0.4444444444444444,0.4777777777777778,0.24444444444444444,73.333333,放量过度,False,tail_profit_v1,t1_ohlc_quantile_v1,混合先验,真实尾盘样本尚少，仍含收盘日线代理先验,76,4,72,64.97,61.2,-3.2378,-1.1446,2.473,-0.7001,3.4402,9.9995,-8.89,-4.0628,-0.8034,-6.963,0.1509,9.9968,17.3688,17.7445,18.3939,17.8243,18.5675,19.7449,16.3542,17.2207,17.8058,16.7001,17.9771,19.7444,43.18,52.42,60.11,13.0,19.83,-0.0084,-8.89,-1.7864,已预测触及概率；先涨后跌顺序待T+1分时样本
20260721,20260721 14:59:24,002185.SZ,华天科技,18.35,16.8,18.5,15.17,18.35,16.85,8.902077151335309,11599417101.75,691112576,13.1258,0.65,半导体,99.0,0.0,109,80.9340957723078,0,6.793907179487179,100.0,0,0,18.54,18.535000000000004,-28.543613707165104,-6.090071647901729,-11.778846153846146,-16.324669402644776,0.8959398234259746,0.962604867506494,13.1258,95.49549549549556,0.8174386920980936,9.226190476190489,-0.2967359050445095,19.76261127596439,0.0,0.0,26.81,-12.751996957017877,-17.27899743046476,-15.265977096416684,5.824682814302196,0.8174386920980936,-0.0,1.0,0,0.0,0.0,,0.0,0.0,0.0,100.0,0,0,16.8,3930200.0,66027360.0,0.0,0.0,0.0,realtime_quote_fallback,6818,0,0,0,10.0,10.02967359050444,10.0,False,77.5,56.73983027789528,57.06493253189555,17.501230796046848,77.60853614610392,45.257792021856034,94.73684210526315,100.0,0,0,1.0,0.0,0,2.1151335311572663,0.0,0,2.1151335311572663,60.0930269883715,72.35388339878419,1.888891969503793,0.8,wp_rule_v2_1,1.888891969503793,0,0.0,none,72.36595345931595,10.0,D级,板块强、均价上,分钟缺,0.6222222222222222,0.7555555555555555,0.8777777777777778,0.8888888888888888,55.888889,,True,tail_profit_v1,t1_ohlc_quantile_v1,混合先验,真实尾盘样本尚少，仍含收盘日线代理先验,76,4,72,64.92,61.2,-3.2334,-1.1062,2.1841,-0.7001,3.534,9.9968,-7.5769,-4.0625,-0.8574,-6.1975,0.1141,9.9967,17.7567,18.147,18.7508,18.2215,18.9985,20.1844,16.9596,17.6045,18.1927,17.2128,18.3709,20.1844,41.46,53.7,59.55,11.95,19.59,-0.0041,-7.5769,-1.5194,已预测触及概率；先涨后跌顺序待T+1分时样本
20260721,20260721 14:59:24,002222.SZ,福晶科技,59.57,56.55,59.86,49.65,59.57,55.15,8.014505893019042,2183049155.17,39409883,6.7499,1.28,元器件,99.0,0.0,92,52.70445918515204,0,5.707066343042071,100.0,0,0,60.67,60.665000000000006,-18.53118161925602,-35.94623655913979,-9.646594873350534,-22.293242890686138,1.285228660289464,0.9343006523772884,6.7499,97.1596474045054,0.4868222259526655,5.340406719717072,2.5385312783318126,18.513145965548507,0.0,0.0,100.0,-8.088008393507373,-15.746149385457477,-25.335439031880025,5.695528743789935,0.4868222259526655,-0.0,1.0,0,0.0,0.0,,0.0,0.0,0.0,100.0,0,0,56.55,153700.0,8691735.0,0.0,0.0,0.0,realtime_quote_fallback,6698,0,0,0,10.0,10.009066183136905,10.0,False,77.5,52.46460912777445,82.67394115643859,5.0,79.21478001506306,61.091365155257364,94.73684210526315,60.53695003765763,0,1,1.0,0.0,0,0.615775158658208,0.0,0,0.615775158658208,64.22304298283596,74.71725890539493,2.066809438080321,0.8,wp_rule_v2_1,2.066809438080321,0,0.0,none,72.74079305244071,10.0,C级,板块强、承接好、量价齐,分钟缺,0.044444444444444446,0.8222222222222222,0.8777777777777778,0.6222222222222222,87.777778,,True,tail_profit_v1,t1_ohlc_quantile_v1,混合先验,真实尾盘样本尚少，仍含收盘日线代理先验,76,4,72,64.69,61.2,-3.6638,-1.1062,2.1841,-0.4162,3.534,9.9995,-7.5769,-4.0628,-0.8034,-6.1975,0.1806,9.9968,57.3875,58.911,60.8711,59.3221,61.6752,65.5267,55.0564,57.1498,59.0914,55.8781,59.6776,65.5251,45.05,53.88,59.77,12.87,19.31,0.0824,-7.5769,-1.433,已预测触及概率；先涨后跌顺序待T+1分时样本
