rank,ts_code,name,trade_date,update_time,price,pct_chg,amount,pre_day_limitup,today_limitup,sector_name,sector_strength_score,stock_strength_score,acceptance_score,momentum_score,capital_score,pattern_score,liquidity_score,risk_penalty_score,ranking_score,p_limitup_t1_raw,p_limitup_t1,wp_score,feature_coverage,model_confidence,model_version,calibration_method,calibration_sample_count,self_learning_adjustment,signal_level,core_reason,risk_reason,next_trade_date,label_t1_limitup,label_available,next_day_high,next_day_close,next_day_low,next_day_limitup_price,next_day_max_pct,next_day_close_pct,next_day_drawdown_pct,next_high,next_close,next_low,next_up_limit,backtest_trade_date,backtest_data_mode,calibration_eligible
3,300223.SZ,北京君正,20260506,2026-05-06,136.69,10.0741,7265303325.0,0,0,半导体,76.2377491694352,60.94661104501669,58.991144562508794,88.72710055990099,95.0,82.46062696039778,100.0,3.830931304411433,87.93326450074808,4.403277987845048,4.403277987845048,71.44421500249362,100.0,84.04226717389714,wp_rule_v2_1,disabled,0,0.0,A级,板块强、动量上、量价齐,回落大,20260507,0.0,True,139.31,137.35,135.5,164.03,1.9167459214280536,0.48284439242081145,-0.8705830711829621,139.31,137.35,135.5,164.03,20260506,eod_proxy,False
4,688008.SH,澜起科技,20260506,2026-05-06,198.98,14.8182,21918317974.0,0,0,半导体,76.2377491694352,82.36132059677631,56.529208377019465,90.65851919574807,95.0,76.02116961431813,100.0,23.566166337854582,87.87285961737668,4.393118478505659,4.393118478505659,71.2428653912556,100.0,79.10845841553635,wp_rule_v2_1,disabled,0,0.0,A级,板块强、个股强、动量上,回落大,20260507,0.0,True,213.0,209.91,200.0,238.78,7.045934264750242,5.493014373303851,0.5126143330988153,213.0,209.91,200.0,238.78,20260506,eod_proxy,False
5,688041.SH,海光信息,20260506,2026-05-06,344.41,16.2565,21239944849.0,0,0,半导体,76.2377491694352,85.3219939284316,64.14383559443665,84.28619046613113,95.0,79.11452724999012,100.0,34.72028409520341,87.57045942114127,4.342593095702511,4.342593095702511,70.23486473713756,100.0,76.31992897619915,wp_rule_v2_1,disabled,0,0.0,A级,板块强、个股强、动量上,回落大,20260507,0.0,True,343.17,341.6,333.88,413.29,-0.36003600360036137,-0.8158880404169455,-3.0574025144450068,343.17,341.6,333.88,413.29,20260506,eod_proxy,False
6,300456.SZ,赛微电子,20260506,2026-05-06,52.04,13.5749,5765952399.0,0,0,半导体,76.2377491694352,72.94178194861485,51.069951065203355,77.11404246611109,95.0,78.06343350398255,100.0,13.815856468032266,87.19441167674813,4.280536183955327,4.280536183955327,68.98137225582713,100.0,81.54603588299193,wp_rule_v2_1,disabled,0,0.0,A级,板块强、个股强、动量上,回落大,20260507,0.0,True,53.37,52.83,51.41,62.45,2.5557263643351202,1.5180630284396646,-1.2106072252113798,53.37,52.83,51.41,62.45,20260506,eod_proxy,False
7,002759.SZ,天际股份,20260506,2026-05-06,41.31,8.4537,4264584900.0000005,0,0,电气设备,83.4071466508267,63.55206864788869,82.50311017936711,78.24065537005623,90.6941386108551,93.74427346670603,95.19688896892384,0.0,87.18333990695459,4.278721974044964,4.278721974044964,78.99147626452005,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,A级,板块强、承接好、动量上,风险可控,20260507,0.0,True,40.76,38.79,38.18,45.44,-1.3313967562333717,-6.100217864923751,-7.5768579036552985,40.76,38.79,38.18,45.44,20260506,eod_proxy,False
8,688313.SH,仕佳光子,20260506,2026-05-06,151.23,14.7246,7534489304.0,0,0,通信设备,46.980525320042126,89.22726589936791,78.45522162117206,94.95058341589396,91.76953538951028,88.61292755598336,100.0,19.191908713692904,85.3576846151588,3.863077820723764,3.863077820723764,70.39669947500539,94.73684210526315,78.09675966368204,wp_rule_v2_1,disabled,0,0.0,B级,个股强、承接好、动量上,风险可控,20260507,0.0,True,171.26,169.22,147.38,181.48,13.244726575414933,11.895787872776564,-2.5457911789988685,171.26,169.22,147.38,181.48,20260506,eod_proxy,False
9,300475.SZ,香农芯创,20260506,2026-05-06,194.66,11.4253,13166460448.0,0,0,元器件,93.06218559192378,63.1451931692405,37.48603974838194,85.10592593963196,93.10058019967134,66.20304739200499,100.0,44.43067223023274,83.53799519343075,3.71977401462542,3.71977401462542,61.225296845536036,100.0,73.89233194244181,wp_rule_v2_1,disabled,0,0.0,B级,板块强、动量上、新高,回落大,20260507,0.0,True,199.0,189.18,188.66,233.59,2.229528408507142,-2.8151649029076298,-3.0822973389499686,199.0,189.18,188.66,233.59,20260506,eod_proxy,False
10,600487.SH,亨通光电,20260506,2026-05-06,71.8,9.2846,13541236056.0,0,0,通信设备,46.980525320042126,66.36100047583669,92.21706510546595,80.79118317608733,89.36400721328053,87.34926424511893,100.0,0.0,83.70804594547369,3.63080590711079,3.63080590711079,70.51080298725773,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,B级,承接好、动量上、破平台,风险可控,20260507,0.0,True,76.63,75.96,71.8,78.98,6.727019498607234,5.793871866295253,0.0,76.63,75.96,71.8,78.98,20260506,eod_proxy,False
11,000960.SZ,锡业股份,20260506,2026-05-06,38.46,9.1064,3781036164.0,0,0,小金属,63.694960897017374,66.45198540963756,100.0,75.19204158692499,85.3810103564508,93.03991264402441,90.91002619852695,0.0,82.69594288393158,3.601007319908487,3.601007319908487,76.43078544805341,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,B级,承接好、动量上、量价齐,风险可控,20260507,0.0,True,40.68,40.0,39.2,42.31,5.7722308892355745,4.004160166406656,1.9240769630785248,40.68,40.0,39.2,42.31,20260506,eod_proxy,False
12,301217.SZ,铜冠铜箔,20260506,2026-05-06,88.55,13.0329,5792698613.0,0,0,元器件,93.06218559192378,82.24186959458154,72.67563644345189,20.935726000725488,93.10058019967134,65.15217893099536,100.0,100.0,80.97305311922064,3.3692796940679415,3.3692796940679415,52.67548993150234,100.0,60.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、个股强、承接好,风险高、回落大,20260507,0.0,True,89.71,86.8,82.44,106.26,1.30999435347261,-1.9762845849802368,-6.900056465273852,89.71,86.8,82.44,106.26,20260506,eod_proxy,False
13,300170.SZ,汉得信息,20260506,2026-05-06,22.35,12.7649,3063138078.0,0,0,软件服务,54.666920596469815,81.85212729820239,85.53846802141422,92.38115155474549,82.95867248664993,95.58533978552447,83.40974916351976,0.0,80.95628604101199,3.367096794048919,3.367096794048919,76.28405100119015,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,B级,个股强、承接好、动量上,风险可控,20260507,0.0,True,23.66,23.48,22.27,26.82,5.861297539149879,5.055928411633115,-0.35794183445191363,23.66,23.48,22.27,26.82,20260506,eod_proxy,False
14,688126.SH,沪硅产业,20260506,2026-05-06,22.33,8.3455,3006960576.0,0,0,半导体,76.2377491694352,48.03166248575122,43.507118500235045,85.0361814466998,88.10016073461551,71.6134104355569,82.75040183653877,12.298448492553167,80.0902195209568,3.256182064727008,3.256182064727008,61.40035668908645,100.0,81.9253878768617,wp_rule_v2_1,disabled,0,0.0,B级,板块强、动量上、新高,回落大,20260507,0.0,True,22.86,22.54,21.69,26.8,2.37348858038513,0.940438871473348,-2.866099417823542,22.86,22.54,21.69,26.8,20260506,eod_proxy,False
15,300975.SZ,商络电子,20260506,2026-05-06,22.89,11.8768,2150796311.0,0,0,元器件,93.06218559192378,67.14045662387319,54.65103206310056,91.64933539673382,81.42623137112312,82.95222852806609,70.81412792862945,7.470455873296519,79.5648210740953,3.190625028493895,3.190625028493895,75.2215303810304,100.0,83.13238603167586,wp_rule_v2_1,disabled,0,0.0,B级,板块强、动量上、量价齐,回落大,20260507,0.0,True,24.24,23.6,22.5,27.47,5.897771952817821,3.1017911751856753,-1.7038007863695914,24.24,23.6,22.5,27.47,20260506,eod_proxy,False
16,688005.SH,容百科技,20260506,2026-05-06,38.17,9.5894,2597494273.0,0,0,电气设备,83.4071466508267,54.80979222340252,58.35985870175596,85.42860442548388,83.62983102883018,81.68621421381073,77.5361200138615,12.339526229187573,79.03143266726359,3.1253774138772825,3.1253774138772825,68.30183649027488,100.0,81.9151184427031,wp_rule_v2_1,disabled,0,0.0,B级,板块强、动量上、量价齐,回落大,20260507,0.0,True,39.56,38.39,37.59,45.8,3.6416033534189207,0.5763688760806795,-1.5195179460309127,39.56,38.39,37.59,45.8,20260506,eod_proxy,False
17,688047.SH,龙芯中科,20260506,2026-05-06,180.91,8.8311,4786855416.0,0,0,半导体,76.2377491694352,51.01189380164223,20.14478873239436,81.53894041799118,94.72485344406434,51.7974236059638,99.31213361016084,77.40952902887341,78.46253468794664,3.0572094449715688,3.0572094449715688,40.517124257005385,100.0,65.64761774278165,wp_rule_v2_1,disabled,0,0.0,C级,板块强、动量上、新高,风险高、位置差、高开低走,20260507,0.0,True,188.0,183.46,180.0,217.09,3.9190757835387835,1.4095406555745926,-0.5030125476756409,188.0,183.46,180.0,217.09,20260506,eod_proxy,False
18,300383.SZ,光环新网,20260506,2026-05-06,17.29,8.7421,3573064885.0,0,0,软件服务,54.666920596469815,53.32627598663413,72.11193089608572,60.32772327332959,85.15269104126337,78.60594188099817,88.89479555005333,0.0,78.3965946929821,3.0494019454838863,3.0494019454838863,62.632369880325825,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,B级,承接好、量价齐、热题材,风险可控,20260507,0.0,True,17.56,17.54,17.07,20.75,1.5615962984383946,1.4459224985540864,-1.2724117987275796,17.56,17.54,17.07,20.75,20260506,eod_proxy,False
19,300442.SZ,润泽科技,20260506,2026-05-06,96.21,8.0283,8552563032.0,0,0,软件服务,54.666920596469815,46.25,42.59836862770067,73.96917156853766,89.59477282124203,64.00662860712487,100.0,15.391794203812925,78.37364914172804,3.04668965303409,3.04668965303409,52.19102722286206,100.0,81.15205144904677,wp_rule_v2_1,disabled,0,0.0,B级,动量上、新高、热题材,回落大,20260507,0.0,True,98.2,97.45,95.35,115.45,2.068392059037527,1.288847313169117,-0.893877975262447,98.2,97.45,95.35,115.45,20260506,eod_proxy,False
20,603459.SH,红板科技,20260506,2026-05-06,66.98,8.5048,1835665173.0,0,0,元器件,93.06218559192378,55.13173849592625,73.75785688303924,73.3560223669981,79.16884447034643,86.18114702845615,65.17066067668773,0.0,78.22260284323963,3.028893368661812,3.028893368661812,76.0147057133238,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,B级,板块强、承接好、动量上,风险可控,20260507,1.0,True,73.68,73.68,65.87,73.68,10.002985965959986,10.002985965959986,-1.657211107793366,73.68,73.68,65.87,73.68,20260506,eod_proxy,False
21,300017.SZ,网宿科技,20260506,2026-05-06,17.3,8.125,5191968752.0,0,0,软件服务,54.666920596469815,45.606935816622595,47.39204525287338,49.28976069027175,89.59477282124203,59.404755469885814,100.0,10.407168322314938,78.17747644319087,3.023596138585753,3.023596138585753,51.5371182277382,100.0,82.39820791942127,wp_rule_v2_1,disabled,0,0.0,B级,热题材,回落大,20260507,0.0,True,17.65,17.58,17.02,20.76,2.023121387283222,1.6184971098265777,-1.6184971098266,17.65,17.58,17.02,20.76,20260506,eod_proxy,False
22,688234.SH,天岳先进,20260506,2026-05-06,109.66,8.5743,1883380632.0,0,0,半导体,76.2377491694352,51.37568141907383,62.30026344524796,82.5594770498492,81.4338982735605,80.23608130863518,66.08474568390126,2.349056603773591,77.40348136393573,2.934124981118939,2.934124981118939,67.99917524147794,100.0,84.4127358490566,wp_rule_v2_1,disabled,0,0.0,C级,板块强、动量上、量价齐,风险可控,20260507,0.0,True,116.16,111.12,108.0,131.59,5.927412000729526,1.3313879263177064,-1.5137698340324635,116.16,111.12,108.0,131.59,20260506,eod_proxy,False
23,688158.SH,优刻得-W,20260506,2026-05-06,50.27,11.6367,3434147893.0,0,0,软件服务,54.666920596469815,61.5964255319151,52.02219769577474,79.95582501617302,84.58767322989229,73.55141348641766,87.48225102162564,11.676547656170115,77.03629296671247,2.892582302011438,2.892582302011438,59.41640568595956,100.0,82.08086308595747,wp_rule_v2_1,disabled,0,0.0,C级,动量上、量价齐、热题材,回落大,20260507,0.0,True,52.86,52.76,49.95,60.32,5.152178237517391,4.953252436841038,-0.6365625621643112,52.86,52.76,49.95,60.32,20260506,eod_proxy,False
24,688502.SH,茂莱光学,20260506,2026-05-06,536.28,13.02,2501461038.0,0,0,元器件,93.06218559192378,75.9693198162166,61.249612473436585,83.80753723428671,83.57825988194331,81.95235305966574,76.19419920567992,73.7630597861806,76.97168408067424,2.885331905890811,2.885331905890811,61.556340544379744,100.0,66.55923505345484,wp_rule_v2_1,disabled,0,0.0,C级,板块强、个股强、动量上,风险高、回落大,20260507,0.0,True,580.5,550.76,516.94,643.54,8.245692548668604,2.7000820466920317,-3.6063250540762093,580.5,550.76,516.94,643.54,20260506,eod_proxy,False
25,688233.SH,神工股份,20260506,2026-05-06,81.41,14.2116,1273006618.0,0,0,半导体,76.2377491694352,76.98265135381622,74.53208089705795,81.31896926406552,75.85299924481927,77.74037019407436,52.1324981120482,0.20415182410024535,76.0700738233525,2.785975520280607,2.785975520280607,76.57658117326336,100.0,84.94896204397494,wp_rule_v2_1,disabled,0,0.0,C级,板块强、个股强、承接好,回落大,20260507,0.0,True,85.49,83.69,79.88,97.69,5.011669328092361,2.8006387421692702,-1.879375998034638,85.49,83.69,79.88,97.69,20260506,eod_proxy,False
26,301205.SZ,联特科技,20260506,2026-05-06,261.75,11.1937,3129548390.0,0,0,通信设备,46.980525320042126,58.37410134693005,55.394485992153285,65.57517551833122,85.43904553600379,69.98361501089832,84.17377536623374,9.735729573380002,76.58730705334541,2.773817416717248,2.773817416717248,55.93325059380922,94.73684210526315,80.46080444876026,wp_rule_v2_1,disabled,0,0.0,C级,动量上、量价齐、均价上,回落大,20260507,0.0,True,277.77,275.25,252.67,314.1,6.120343839541542,5.157593123209159,-3.4689589302769885,277.77,275.25,252.67,314.1,20260506,eod_proxy,False
27,300895.SZ,铜牛信息,20260506,2026-05-06,70.06,14.8525,1782081637.0,0,0,软件服务,54.666920596469815,85.98068564794428,71.04915533260706,99.55193202165644,75.24093245007029,91.22522019035915,64.11539907207066,2.810733656865432,74.701535525026,2.6414863057722036,2.6414863057722036,73.44294269992271,100.0,84.29731658578365,wp_rule_v2_1,disabled,0,0.0,C级,个股强、承接好、动量上,回落大,20260507,0.0,True,71.69,70.69,68.88,84.07,2.326577219526116,0.8992292320867845,-1.68427062517843,71.69,70.69,68.88,84.07,20260506,eod_proxy,False
28,301150.SZ,中一科技,20260506,2026-05-06,75.2,9.749,1474714073.0,0,0,电气设备,83.4071466508267,58.73125529969152,63.64145740709799,83.66315387507859,75.56406956658682,83.08169078007249,57.371716358253124,8.192657147426107,74.033416265982,2.573620873180231,2.573620873180231,70.46189189790411,100.0,82.95183571314347,wp_rule_v2_1,disabled,0,0.0,C级,板块强、动量上、量价齐,回落大,20260507,0.0,True,74.0,71.64,71.0,90.24,-1.5957446808510634,-4.734042553191498,-5.585106382978722,74.0,71.64,71.0,90.24,20260506,eod_proxy,False
29,301526.SZ,国际复材,20260506,2026-05-06,18.97,17.9726,4716713848.0,0,0,玻璃,21.545341850777685,95.45172335608866,93.40218213930221,80.83541661669824,81.47062953396686,89.8731036676296,98.78632004313157,49.57265199607613,74.23086066024027,2.536133639014703,2.536133639014703,57.338066621544876,94.73684210526315,70.50157384308622,wp_rule_v2_1,disabled,0,0.0,C级,个股强、承接好、动量上,风险可控,20260507,0.0,True,19.64,19.2,18.5,22.76,3.5318924617817604,1.212440695835526,-2.477596204533472,19.64,19.2,18.5,22.76,20260506,eod_proxy,False
30,300769.SZ,德方纳米,20260506,2026-05-06,80.15,11.3968,4943424317.0,0,0,化工原料,35.06227317307401,81.76265187991604,95.71843261725795,18.40030684164868,88.59818436282315,75.0,100.0,100.0,73.8845932237162,2.5029218252981433,2.5029218252981433,39.55288056579998,94.73684210526315,57.89473684210526,wp_rule_v2_1,disabled,0,0.0,C级,个股强、承接好、量价齐,风险高,20260507,0.0,True,84.5,80.75,78.21,96.18,5.4273237679351105,0.7485963817841501,-2.4204616344354446,84.5,80.75,78.21,96.18,20260506,eod_proxy,False
31,300846.SZ,首都在线,20260506,2026-05-06,29.45,10.0935,1997051563.0,0,0,软件服务,54.666920596469815,56.879043381558624,67.18817415895853,68.14708674015411,76.86367547573838,80.35842562146505,68.1722566362409,0.0,72.5775136406523,2.4315641500553595,2.4315641500553595,62.576469358784806,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,承接好、动量上、量价齐,风险可控,20260507,0.0,True,30.88,30.8,29.16,35.34,4.855687606112058,4.584040747028872,-0.9847198641765642,30.88,30.8,29.16,35.34,20260506,eod_proxy,False
32,301165.SZ,锐捷网络,20260506,2026-05-06,101.62,9.3629,1769596580.0,0,0,通信设备,46.980525320042126,58.38081941091884,74.63837729333349,78.51833113161979,77.31552128175458,81.53556536899318,63.864964730610765,0.0,73.10402532238705,2.429601594811494,2.429601594811494,63.27720141719614,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,C级,承接好、动量上、量价齐,风险可控,20260507,0.0,True,102.04,99.0,98.82,121.94,0.4133044676244868,-2.5782326313717796,-2.7553631174965676,102.04,99.0,98.82,121.94,20260506,eod_proxy,False
33,300857.SZ,协创数据,20260506,2026-05-06,281.41,8.3596,9733759054.0,0,0,IT设备,33.83226806131614,43.23096007548875,40.04561148851463,65.06896797616427,84.93746370429146,67.7910704119017,100.0,17.067492924320668,72.38318445076315,2.4131908125518073,2.4131908125518073,43.08986619253045,100.0,80.73312676891983,wp_rule_v2_1,disabled,0,0.0,C级,动量上、热题材,回落大,20260507,0.0,True,289.41,284.99,274.8,337.69,2.8428271916420833,1.2721651682598312,-2.348885967094283,289.41,284.99,274.8,337.69,20260506,eod_proxy,False
34,002929.SZ,润建股份,20260506,2026-05-06,64.65,8.3277,1832417725.0,0,0,通信设备,46.980525320042126,52.31005486101923,75.08327765848962,78.65569145334585,77.8125707585153,76.6993147778018,65.10758842251258,1.5530607922050423,72.8533556124578,2.406503076700938,2.406503076700938,61.28185360499032,94.73684210526315,82.506471644054,wp_rule_v2_1,disabled,0,0.0,C级,承接好、动量上、量价齐,风险可控,20260507,1.0,True,71.12,71.12,68.7,71.12,10.007733952049502,10.007733952049502,6.264501160092806,71.12,71.12,68.7,71.12,20260506,eod_proxy,False
35,002757.SZ,南兴股份,20260506,2026-05-06,25.31,9.2832,1673691622.0,0,0,专用机械,47.36881795057519,67.16287364673227,91.48786133128462,86.99682810668824,73.72596850502467,98.7010462930268,61.88017180498922,0.0,72.70005836519782,2.3924828508629563,2.3924828508629563,70.30626803893519,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,C级,承接好、动量上、量价齐,风险可控,20260507,1.0,True,27.84,27.84,25.31,27.84,9.99604899249309,9.99604899249309,0.0,27.84,27.84,25.31,27.84,20260506,eod_proxy,False
36,002580.SZ,圣阳股份,20260506,2026-05-06,29.78,8.3697,3341574777.0,0,0,电气设备,83.4071466508267,56.410150159839866,87.16651004278286,56.00851659958019,79.70396503545913,90.88939155184796,86.50885075595795,81.88191281717636,72.05374244899143,2.3823517897100106,2.3823517897100106,54.20322308056678,100.0,64.5295217957059,wp_rule_v2_1,disabled,0,0.0,C级,板块强、承接好、热题材,风险高,20260507,0.0,True,31.19,29.91,29.2,32.76,4.734721289456001,0.4365345869711268,-1.9476158495634666,31.19,29.91,29.2,32.76,20260506,eod_proxy,False
37,300053.SZ,航宇微,20260506,2026-05-06,19.48,8.8268,1562360438.0,0,0,半导体,76.2377491694352,47.003507238445934,37.0,83.92303554307853,78.77129702202933,72.63137045104259,59.42824255507333,22.856793582292166,72.0026093986001,2.3775998271984253,2.3775998271984253,56.209004943931916,100.0,79.28580160442696,wp_rule_v2_1,disabled,0,0.0,C级,板块强、动量上、新高,回落大,20260507,0.0,True,19.63,19.48,19.11,23.38,0.7700205338808885,0.0,-1.8993839835728998,19.63,19.48,19.11,23.38,20260506,eod_proxy,False
38,301338.SZ,凯格精机,20260506,2026-05-06,218.0,12.4117,1388661723.0,0,0,专用机械,47.36881795057519,78.79799473472713,93.40515995638074,89.20636945330948,71.36923190025318,93.27146380911705,55.2300571769436,0.0,71.95215514596,2.32521615606858,2.32521615606858,73.3123093859426,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,C级,个股强、承接好、动量上,风险可控,20260507,0.0,True,216.95,209.0,207.69,261.6,-0.48165137614679665,-4.128440366972475,-4.729357798165134,216.95,209.0,207.69,261.6,20260506,eod_proxy,False
39,301316.SZ,慧博云通,20260506,2026-05-06,57.4,12.6595,2452947885.0,0,0,软件服务,54.666920596469815,73.6839783039951,63.86628064048017,83.79442124136179,73.33864847304588,78.95008806717843,75.49658276192419,7.70908743778781,70.93541385064866,2.280506944971977,2.280506944971977,65.32786639838851,100.0,83.07272814055305,wp_rule_v2_1,disabled,0,0.0,C级,个股强、动量上、新高,回落大,20260507,0.0,True,58.9,58.35,56.0,68.88,2.6132404181184565,1.6550522648083765,-2.4390243902439046,58.9,58.35,56.0,68.88,20260506,eod_proxy,False
40,002353.SZ,杰瑞股份,20260506,2026-05-06,150.04,9.5182,3687322454.0,0,0,化工机械,15.567629549508657,70.97896641498936,94.26576460639991,81.01425021070338,76.00641178045102,92.55145682683394,90.01602945112754,3.792865791189337,71.39937004107763,2.276688550375547,2.276688550375547,60.649605982539725,94.73684210526315,81.94652039430792,wp_rule_v2_1,disabled,0,0.0,C级,个股强、承接好、动量上,风险可控,20260507,0.0,True,151.99,150.8,144.2,165.04,1.2996534257531334,0.5065315915755875,-3.8922953878965605,151.99,150.8,144.2,165.04,20260506,eod_proxy,False
41,301666.SZ,大普微-UW,20260506,2026-05-06,379.0,19.1824,3351697235.0,0,0,IT设备,33.83226806131614,94.13875194750997,89.85863765427297,35.45150630946866,77.58410060645784,77.45053256912713,86.61659225541597,46.493225009044,70.87153352569496,2.274819591133222,2.274819591133222,55.208877003914935,100.0,73.376693747739,wp_rule_v2_1,disabled,0,0.0,C级,个股强、承接好、量价齐,风险可控,20260507,0.0,True,439.56,432.28,371.0,454.8,15.978891820580476,14.058047493403691,-2.110817941952503,439.56,432.28,371.0,454.8,20260506,eod_proxy,False
42,300706.SZ,阿石创,20260506,2026-05-06,46.3,8.9412,1346302063.0,0,0,元器件,93.06218559192378,48.661987224614585,32.48939879619715,84.17409196079836,74.75120464164084,73.57260361582567,54.126561104923745,22.593902775785313,70.47725816616631,2.2400221306179433,2.2400221306179433,60.50471639005908,100.0,79.35152430605368,wp_rule_v2_1,disabled,0,0.0,C级,板块强、动量上、新高,回落大,20260507,0.0,True,51.31,50.06,45.67,55.56,10.820734341252702,8.120950323974085,-1.3606911447084147,51.31,50.06,45.67,55.56,20260506,eod_proxy,False
43,300303.SZ,聚飞光电,20260506,2026-05-06,9.64,8.4364,1699944492.0,0,0,半导体,76.2377491694352,40.52068964602839,39.01434150150896,53.44329996072941,79.97382835011864,57.90495324595556,62.43457087529658,36.192032433666895,70.37967519936464,2.2314903831193114,2.2314903831193114,47.99331784760531,100.0,75.95199189158328,wp_rule_v2_1,disabled,0,0.0,C级,板块强、热题材,回落大、后排,20260507,0.0,True,10.33,10.22,9.61,11.57,7.157676348547715,6.016597510373445,-0.3112033195020847,10.33,10.22,9.61,11.57,20260506,eod_proxy,False
44,688031.SH,星环科技-U,20260506,2026-05-06,146.8,11.2121,1419076508.0,0,0,软件服务,54.666920596469815,65.1621185045592,63.8882412196771,89.11941015995455,71.99549829420116,87.13871543933253,56.0018136823978,5.5370780453037645,69.76257215246252,2.1782674274479463,2.1782674274479463,64.55241115507242,100.0,83.61573048867406,wp_rule_v2_1,disabled,0,0.0,C级,动量上、量价齐、新高,回落大,20260507,0.0,True,152.0,150.41,143.53,176.16,3.542234332425065,2.4591280653950776,-2.2275204359673118,152.0,150.41,143.53,176.16,20260506,eod_proxy,False
45,600988.SH,赤峰黄金,20260506,2026-05-06,41.11,8.1842,3496093302.0,0,0,黄金,17.7367537062918,61.3119057564938,100.0,52.5020475622982,75.24762302597522,88.58314363224689,88.11905756493803,0.0,70.02927415561786,2.1606368083907808,2.1606368083907808,57.853126791450684,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,C级,承接好、量价齐、均价上,风险可控,20260507,0.0,True,42.99,42.36,41.61,45.22,4.5730965701775705,3.0406227195329594,1.2162490878131926,42.99,42.36,41.61,45.22,20260506,eod_proxy,False
46,301292.SZ,海科新源,20260506,2026-05-06,91.71,8.1103,1944569691.0,0,0,化工原料,35.06227317307401,55.10794628855339,78.85688301872011,71.3475234586275,74.6585427309214,84.98134314892681,67.22363010077214,0.0,69.93599558290671,2.152949559768335,2.152949559768335,58.91671890420581,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,C级,承接好、动量上、均价上,风险可控,20260507,0.0,True,93.59,88.2,87.56,110.05,2.049940028350239,-3.8272816486751626,-4.52513357321992,93.59,88.2,87.56,110.05,20260506,eod_proxy,False
47,001257.SZ,盛龙股份,20260506,2026-05-06,24.71,9.7247,962917267.0,0,0,小金属,63.694960897017374,64.45525415009473,93.46109327081622,82.16391153787491,65.89229174784971,97.90426250347595,42.18822967702424,0.0,68.20921039785631,2.049730782037202,2.049730782037202,73.61535391453839,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,承接好、动量上、量价齐,风险可控,20260507,1.0,True,27.16,26.01,24.75,27.18,9.915014164305935,5.2610279239174496,0.16187778227438887,27.16,26.01,24.75,27.18,20260506,eod_proxy,False
48,603538.SH,美诺华,20260506,2026-05-06,68.5,9.6702,3769046579.0,0,0,化学制药,21.653946576854484,69.33862007667685,90.3300707828555,75.18149162653629,76.29870217884353,89.54367304704343,90.79689354318317,45.09511647120459,68.48357464435617,2.0366490197100777,2.0366490197100777,50.248277063885666,94.73684210526315,71.6209577243041,wp_rule_v2_1,disabled,0,0.0,C级,承接好、动量上、新高,风险可控,20260507,0.0,True,70.39,61.65,61.65,75.35,2.759124087591247,-9.999999999999998,-9.999999999999998,70.39,61.65,61.65,75.35,20260506,eod_proxy,False
49,688248.SH,南网科技,20260506,2026-05-06,61.49,11.9832,617738924.0,0,0,电气设备,83.4071466508267,69.62273585760715,74.83499634147222,88.81093403749102,63.16580110859011,91.91776152251241,26.376045213261335,1.6129451943405808,67.25160653204092,1.974222966367076,1.974222966367076,76.78515252009284,100.0,84.59676370141486,wp_rule_v2_1,disabled,0,0.0,D级,板块强、承接好、动量上,回落大,20260507,0.0,True,62.85,62.3,61.12,73.79,2.211741746625462,1.3172873637989913,-0.601723857537817,62.85,62.3,61.12,73.79,20260506,eod_proxy,False
50,002491.SZ,通鼎互联,20260506,2026-05-06,17.07,8.038,2512256393.0,0,0,通信设备,46.980525320042126,45.97127698141921,72.9514071174648,78.46618357487924,71.13493966453822,76.53835858937984,76.34759481240985,0.7261146496815173,67.42928572193198,1.9561043464911898,1.9561043464911898,58.78275985585076,94.73684210526315,82.71320817968488,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、均价上,风险可控,20260507,1.0,True,18.78,18.78,18.55,18.78,10.017574692442889,10.017574692442889,8.670181605155246,18.78,18.78,18.55,18.78,20260506,eod_proxy,False
1,300657.SZ,弘信电子,20260507,2026-05-07,40.53,10.1359,2614969904.0,0,0,元器件,96.13110612048423,77.14573701173191,100.0,88.6397415924141,88.80179478222388,100.0,84.50448695555971,8.507366151634939,88.7841798041467,4.548795667829049,4.548795667829049,88.7430781886333,100.0,82.87315846209127,wp_rule_v2_1,disabled,0,0.0,A级,板块强、个股强、承接好,风险可控,20260508,0.0,True,41.65,39.71,39.6,48.64,2.763385146804831,-2.023192696767828,-2.2945965951147285,41.65,39.71,39.6,48.64,20260507,eod_proxy,False
