signal_slot,rows,base.events,base.trade_days,base.wins,base.win_rate,base.win_rate_wilson_lower,base.mean_net_return_pct,base.median_net_return_pct,base.profit_factor,base.entry_fill_rate,base.exit_fill_rate_given_entry,base.round_trip_fill_rate,base.win_rate_given_entry,base.mean_net_return_given_entry_pct,base.mean_net_return_round_trip_pct,base.win_rate_day_clustered_lower,base.mean_net_return_day_clustered_lower_pct,executable_positive_probability.rows,executable_positive_probability.roc_auc,executable_positive_probability.average_precision,executable_positive_probability.rank_correlation_to_net_return,conservative_probability.rows,conservative_probability.roc_auc,conservative_probability.average_precision,conservative_probability.rank_correlation_to_net_return,entry_fill_probability.rows,entry_fill_probability.roc_auc,entry_fill_probability.average_precision,entry_fill_probability.rank_correlation_to_net_return,exit_fill_probability.rows,exit_fill_probability.roc_auc,exit_fill_probability.average_precision,exit_fill_probability.rank_correlation_to_net_return,round_trip_fill_probability.rows,round_trip_fill_probability.roc_auc,round_trip_fill_probability.average_precision,round_trip_fill_probability.rank_correlation_to_net_return,conditional_positive_probability.rows,conditional_positive_probability.roc_auc,conditional_positive_probability.average_precision,conditional_positive_probability.rank_correlation_to_net_return,expected_utility.rows,expected_utility.roc_auc,expected_utility.average_precision,expected_utility.rank_correlation_to_net_return,conditional_expected_return.rows,conditional_expected_return.roc_auc,conditional_expected_return.average_precision,conditional_expected_return.rank_correlation_to_net_return,cross_section_probability.rows,cross_section_probability.roc_auc,cross_section_probability.average_precision,cross_section_probability.rank_correlation_to_net_return,severe_loss_safety.rows,severe_loss_safety.roc_auc,severe_loss_safety.average_precision,severe_loss_safety.rank_correlation_to_net_return,learned_rank.rows,learned_rank.roc_auc,learned_rank.average_precision,learned_rank.rank_correlation_to_net_return,selection_score.rows,selection_score.roc_auc,selection_score.average_precision,selection_score.rank_correlation_to_net_return,legacy_composite_rank.rows,legacy_composite_rank.roc_auc,legacy_composite_rank.average_precision,legacy_composite_rank.rank_correlation_to_net_return
14:20,174898,174898,725,54068,0.3091401845647177,0.30697854628979937,-0.31480074280683723,0.0,0.7327339417832314,0.7568697183501241,0.9869537299339,0.7469953915996752,0.4084457034938621,-0.41592461050372204,-0.2892353523623034,,,174898,0.6318128747495552,0.3911767813962739,-0.07622105776104034,174898,0.6296637091771679,0.38754627245703516,-0.07797939601777074,174898,0.6383050186996968,0.39665674318001765,-0.09141719995986877,174898,0.49634707701094655,0.3080995184233145,0.04868194683445904,174898,0.6373980329428562,0.39336389571495683,-0.08142813223424877,174898,0.5130111838163878,0.31941937935877973,0.0048260842416387425,174898,0.4557586031159502,0.30342286133745017,0.10691929426848203,174898,0.5209053430597427,0.33191169045804325,0.06738128436635289,174898,0.5268519742100198,0.33116535662099855,-0.04178343060775003,174898,0.49504953702661425,0.3060399917503497,0.0563593555709727,174898,0.5446440082921075,0.34193152133112853,-0.022514773602935544,174898,0.5942743482539032,0.3759336955430185,-0.014205419166228027,174898,0.5849699376542892,0.3718682168415972,-0.022596323813792615
14:25,180232,180232,725,56563,0.3138343912290825,0.3116959963789582,-0.29795823461639764,0.0,0.7490071430345882,0.7632384926095255,0.9868857225937773,0.753229171290337,0.4111878453038674,-0.39038680242354307,-0.2626890048423832,,,180232,0.6297873904860336,0.3961022010060608,-0.07085794264853033,180232,0.62759222347962,0.39198543849184037,-0.0730665305719913,180232,0.634982140637032,0.39956369655770074,-0.09063208805175847,180232,0.5012788084143907,0.31567172633392304,0.049697215593831605,180232,0.6342597750556034,0.3957638325244882,-0.07811397373713226,180232,0.5220472965726954,0.32969448152326797,0.00777154457690717,180232,0.46331743130553765,0.3143983408941956,0.10992590638356572,180232,0.5255681815424202,0.340843952215663,0.07241368249991553,180232,0.523996320986678,0.33427787941515175,-0.041243631197065034,180232,0.5004866418690517,0.31435484843334,0.05977450028783961,180232,0.5441595665800336,0.34715708399779005,-0.022596242685384266,180232,0.5943927358791146,0.38137315080100687,-0.008434154498455835,180232,0.5848872692796241,0.3772784257249242,-0.018152396451088404
14:30,184114,184114,725,62238,0.3380405618258253,0.3358832095771901,-0.33553480956590587,0.0,0.7377877227524431,0.8262326601996589,0.9868920135944412,0.8154024137219331,0.40913483345494706,-0.4061020893132256,-0.27867509460934536,,,184114,0.6050558922820012,0.4049979433674973,-0.0529433882755387,184114,0.6026308095344408,0.4006062677765152,-0.055019764333968546,184114,0.6093670727619946,0.40578947696031664,-0.0691752226263914,184114,0.49762824368832226,0.3354657356252722,0.05971204158168607,184114,0.6082592156544396,0.4010530331221801,-0.05345645443260237,184114,0.519053785444691,0.35620612747262864,0.008610389426835955,184114,0.47385420673980283,0.3426150285053584,0.10845191955563073,184114,0.5227605488514592,0.36641384681480255,0.0757061988303774,184114,0.5237726110360785,0.3577575049717638,-0.04819415282026486,184114,0.4951058103811026,0.3336845450622731,0.06588893943641765,184114,0.5380326441739252,0.3670985277570352,-0.022263616645199904,184114,0.5744692407304492,0.3909528708240568,0.008022127449278,184114,0.5707461012809091,0.39032866181993964,-0.006680924076592138
14:35,224109,224109,725,71311,0.3181978412290448,0.3162725753693122,-0.31132349611451193,0.0,0.7382390509505817,0.7765730068850425,0.9874279607209961,0.7668099005394696,0.40974620339353124,-0.4008940477641373,-0.27867719562364146,,,224109,0.6285966895098253,0.4017578022725291,-0.05875789716119672,224109,0.6263297813704309,0.39772122851346836,-0.06077329568599699,224109,0.6382239149724007,0.40538486752589553,-0.07470664025878844,224109,0.4950513695610384,0.3171852391004012,0.05258945060472523,224109,0.6365479013553628,0.4010802637373562,-0.06176690403208779,224109,0.517903122986174,0.33550087969904985,0.011891950940693853,224109,0.46028633315911627,0.3198819746290334,0.11013150006267622,224109,0.5227864165713902,0.3482664169034826,0.07582092211405653,224109,0.5300201679576463,0.3443092383082902,-0.04119773323502595,224109,0.49705789383430543,0.31781129851504275,0.06785262182644437,224109,0.5466353216420392,0.3537848337218956,-0.022498434334954673,224109,0.5907783461633478,0.38373038996516345,-0.001858866884536419,224109,0.5858608713272456,0.38219203137797986,-0.012444347511733438
14:40,225287,225287,725,77842,0.3455237097568879,0.3435627004534595,-0.32869157954703504,0.0,0.7415613028139982,0.8401328083733194,0.9876314913536675,0.8297416184688864,0.41127272535148013,-0.39123764275252354,-0.2709032251720584,,,225287,0.6000860721785136,0.41310313747998295,-0.04067980839546803,225287,0.5984444465903014,0.4100308939087316,-0.04209348304801836,225287,0.6062259290228651,0.4105987055844367,-0.056523580928548915,225287,0.49346152678408856,0.3423198712520287,0.056690690157451845,225287,0.6040075316828629,0.4057629074021211,-0.040242622351260825,225287,0.5199916016096828,0.36610639278945223,0.008637968120232672,225287,0.48005643273105725,0.3570944272756112,0.10864243959967529,225287,0.5252763066084098,0.3798214263160222,0.0820746192362911,225287,0.5283542167939405,0.3700439613942423,-0.04591005778248761,225287,0.4989285972578723,0.34427666884307145,0.07080978586743411,225287,0.5402411831162287,0.3769477859465416,-0.021342099069662203,225287,0.5723449137520806,0.39674090726724415,0.01836513560959498,225287,0.5716270240582397,0.3980445307780915,0.0017759977400639956
14:45,259359,259359,725,91749,0.35375290620337063,0.3519149621263666,-0.33778652291032873,-0.08648520233883161,0.739899589408373,0.8659117285307238,0.9879687597403176,0.8554937364810937,0.4085322955535172,-0.3900934838744865,-0.27306640884937783,,,259359,0.5890736011261568,0.4133029541933476,-0.03212151601669745,259359,0.5868266511391842,0.40983777800586885,-0.034290848575782226,259359,0.5929049072684469,0.41072821473693666,-0.0516844522754273,259359,0.4880012184691904,0.3452403594924565,0.053535996836732366,259359,0.5900594758052251,0.4041516702475159,-0.034151559237404386,259359,0.5195713544729565,0.37331272575167834,0.011217580141130057,259359,0.4877381444104549,0.368020807770883,0.11015637479143417,259359,0.5247771608380443,0.386979302216072,0.0886916151965181,259359,0.5287758330324939,0.37809680303624993,-0.046802005457807716,259359,0.4951961920706189,0.34890593943147863,0.07174739222937268,259359,0.5378958718867831,0.3830672131947188,-0.02043975895016178,259359,0.564211445375926,0.3987092901268506,0.02456812959129965,259359,0.5657041062896435,0.40170185205629116,0.0052447778183681345
14:50,303891,303891,725,110590,0.36391337683577335,0.3622045155061463,-0.38307087854713173,-0.2449630201730999,0.7172388131211722,0.9014877044729854,0.9887791381034772,0.8913722354396807,0.4036809099337845,-0.42493189496253536,-0.3162721217977201,,,303891,0.5694378539219067,0.41185979741774914,-0.023139585677605802,303891,0.5668175012971872,0.40787707234275034,-0.02568225987303165,303891,0.573956599297353,0.40819975493048877,-0.0411570297352612,303891,0.4827628101655399,0.352582123086305,0.05986166111704817,303891,0.5705399568512045,0.4016247062798147,-0.020148460587045957,303891,0.5175057137706212,0.3822535253522459,0.007599073973492389,303891,0.4931425915544275,0.376329236096713,0.10859914375987965,303891,0.5200845623508359,0.39118902609082723,0.09215676839778061,303891,0.5298879182749197,0.38861176286257376,-0.05438120091647689,303891,0.4900476554422968,0.3549692752737804,0.0780605740790674,303891,0.5351889254842697,0.3912843006394191,-0.020893640254546462,303891,0.550452651876624,0.3991586348045391,0.03413233391065939,303891,0.5554340990850131,0.40388523784537533,0.010049865353430484
